timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ,magX,magY,magZ
1386186014.57,0.437,0.476,0.4744,-0.2146,-0.0714,0.2416,-0.0086,0.380555555556,-0.447222222222,1.36944444444
1386186014.59,0.4306,0.4774,0.4682,-0.2098,-0.055,0.2116,-0.0122,0.330555555556,-0.433333333333,1.325
1386186014.6,0.429,0.4724,0.4666,-0.2052,-0.0498,0.2024,-0.0122,0.330555555556,-0.433333333333,1.325
1386186014.6,0.4268,0.4686,0.4652,-0.2002,-0.0442,0.193,-0.0158,0.280555555556,-0.408333333333,1.34166666667
1386186014.61,0.4258,0.4704,0.465,-0.1942,-0.0392,0.1826,-0.0158,0.280555555556,-0.408333333333,1.34166666667
1386186014.62,0.4254,0.471,0.4646,-0.1872,-0.0344,0.1714,-0.0172,0.261111111111,-0.430555555556,1.34166666667
1386186014.62,0.4236,0.4684,0.4632,-0.1796,-0.0286,0.1596,-0.0172,0.261111111111,-0.430555555556,1.34166666667
1386186014.63,0.4194,0.4652,0.461,-0.172,-0.0224,0.1476,-0.016,0.277777777778,-0.433333333333,1.33055555556
1386186014.63,0.4174,0.464,0.4602,-0.1638,-0.0168,0.1354,-0.016,0.277777777778,-0.433333333333,1.33055555556
1386186014.64,0.4162,0.4632,0.4596,-0.1544,-0.012,0.1234,-0.0182,0.247222222222,-0.441666666667,1.325
1386186014.65,0.4172,0.465,0.4596,-0.1444,-0.0072,0.1112,-0.0182,0.247222222222,-0.441666666667,1.325
1386186014.65,0.4172,0.4664,0.459,-0.1378,-0.0022,0.0986,-0.0196,0.227777777778,-0.416666666667,1.35555555556
1386186014.66,0.416,0.465,0.458,-0.1276,0.0016,0.09,-0.0196,0.227777777778,-0.416666666667,1.35555555556
1386186014.67,0.415,0.4646,0.4564,-0.1058,0.0122,0.0646,-0.0206,0.213888888889,-0.419444444444,1.35277777778
1386186014.69,0.421,0.4716,0.4602,-0.0662,0.022,0.025,-0.0196,0.227777777778,-0.408333333333,1.33888888889
1386186014.7,0.4248,0.4776,0.462,-0.0378,0.0274,-0.0038,-0.0196,0.227777777778,-0.388888888889,1.36111111111
1386186014.7,0.4228,0.4734,0.4592,-0.0246,0.031,-0.0188,-0.0184,0.244444444444,-0.411111111111,1.35
1386186014.72,0.422,0.4694,0.458,0.002,0.037,-0.0486,-0.0184,0.244444444444,-0.411111111111,1.35
1386186014.72,0.4226,0.4664,0.4574,0.0156,0.039,-0.0632,-0.019,0.236111111111,-0.419444444444,1.35555555556
1386186014.73,0.4238,0.4662,0.4578,0.0292,0.0404,-0.0778,-0.019,0.236111111111,-0.419444444444,1.35555555556
1386186014.75,0.432,0.4686,0.46,0.0704,0.0422,-0.1208,-0.0134,0.313888888889,-0.419444444444,1.38055555556
1386186014.75,0.438,0.474,0.4636,0.0846,0.0418,-0.1354,-0.0134,0.313888888889,-0.419444444444,1.38055555556
1386186014.76,0.4364,0.4752,0.463,0.098,0.0418,-0.1502,-0.0136,0.311111111111,-0.405555555556,1.39722222222
1386186014.77,0.4442,0.4768,0.4668,0.129,0.043,-0.1774,-0.0096,0.366666666667,-0.397222222222,1.37222222222
1386186014.78,0.4444,0.4762,0.469,0.1442,0.044,-0.1904,-0.0096,0.366666666667,-0.397222222222,1.37222222222
1386186014.79,0.4536,0.48,0.4758,0.168,0.0452,-0.2106,-0.0086,0.380555555556,-0.416666666667,1.39166666667
1386186014.79,0.4526,0.4784,0.4768,0.1794,0.047,-0.2226,-0.0086,0.380555555556,-0.416666666667,1.39166666667
1386186014.8,0.4512,0.475,0.476,0.1882,0.0498,-0.234,-0.0074,0.397222222222,-0.416666666667,1.40555555556
1386186014.81,0.4544,0.4764,0.479,0.196,0.053,-0.2448,-0.0074,0.397222222222,-0.416666666667,1.40555555556
1386186014.81,0.457,0.4806,0.4812,0.2032,0.0564,-0.2558,-0.0048,0.433333333333,-0.391666666667,1.425
1386186014.82,0.458,0.4858,0.4836,0.2102,0.0602,-0.2672,-0.0048,0.433333333333,-0.391666666667,1.425
1386186014.82,0.4572,0.4824,0.4844,0.2172,0.065,-0.2782,-0.0012,0.483333333333,-0.386111111111,1.43888888889
1386186014.83,0.4604,0.4814,0.4884,0.2254,0.069,-0.2882,-0.0012,0.483333333333,-0.386111111111,1.43888888889
1386186014.84,0.462,0.4848,0.4922,0.2342,0.0714,-0.2986,-0.0012,0.483333333333,-0.386111111111,1.43888888889
1386186014.84,0.4632,0.4868,0.4942,0.2452,0.0728,-0.31,0.0024,0.533333333333,-0.383333333333,1.44722222222
1386186014.85,0.472,0.491,0.4986,0.2586,0.0732,-0.3216,0.0024,0.533333333333,-0.383333333333,1.44722222222
1386186014.88,0.491,0.5064,0.499,0.3258,0.075,-0.3916,0.0142,0.697222222222,-0.369444444444,1.45833333333
1386186014.89,0.5054,0.5218,0.5074,0.3554,0.0688,-0.427,0.0178,0.747222222222,-0.358333333333,1.46666666667
1386186014.9,0.52,0.5342,0.5146,0.3722,0.0648,-0.448,0.0178,0.747222222222,-0.358333333333,1.46666666667
1386186014.91,0.5306,0.5394,0.5064,0.4018,0.0654,-0.4988,0.022,0.805555555556,-0.355555555556,1.45833333333
1386186014.91,0.541,0.5178,0.509,0.4394,0.0642,-0.5144,0.022,0.805555555556,-0.355555555556,1.45833333333
1386186014.93,0.5356,0.4112,0.5136,0.519,0.0446,-0.5574,0.0286,0.897222222222,-0.319444444444,1.45
1386186014.93,0.5952,0.628,0.4522,0.5898,-0.0312,-0.5704,0.0346,0.980555555556,-0.336111111111,1.39444444444
1386186014.94,0.717,0.7844,0.5342,0.604,-0.3482,-0.337,0.0346,0.980555555556,-0.336111111111,1.39444444444
1386186014.96,0.3044,0.4496,0.4074,-0.0716,0.158,-0.0684,0.0318,0.941666666667,-0.344444444444,1.43333333333
1386186014.96,0.4986,0.5586,0.5196,-0.0758,0.1278,-0.0398,0.0264,0.866666666667,-0.325,1.475
1386186014.97,0.555,0.687,0.605,-0.0406,0.08,-0.029,0.0264,0.866666666667,-0.325,1.475
1386186014.98,0.506,0.4928,0.551,0.0054,0.0818,-0.0116,0.0266,0.869444444444,-0.316666666667,1.46111111111
1386186014.99,0.467,0.444,0.515,0.0218,0.0936,-0.0098,0.027,0.875,-0.322222222222,1.46666666667
1386186015.0,0.5168,0.5082,0.5378,0.1322,0.0158,-0.0138,0.0264,0.866666666667,-0.302777777778,1.43333333333
1386186015.01,0.5466,0.5106,0.5342,0.1702,-0.0066,-0.008,0.0302,0.919444444444,-0.325,1.42222222222
1386186015.02,0.5612,0.511,0.5386,0.1906,-0.0234,0.002,0.0302,0.919444444444,-0.325,1.42222222222
1386186015.02,0.5448,0.5024,0.5192,0.1836,-0.0306,0.013,0.0302,0.919444444444,-0.325,1.42222222222
1386186015.03,0.533,0.5036,0.503,0.183,-0.0352,0.0292,0.0294,0.908333333333,-0.319444444444,1.40555555556
1386186015.03,0.5606,0.5072,0.5344,0.1838,-0.0358,0.0468,0.0294,0.908333333333,-0.319444444444,1.40555555556
1386186015.04,0.5806,0.5304,0.5372,0.15,-0.0406,0.0844,0.0308,0.927777777778,-0.327777777778,1.40833333333
1386186015.06,0.559,0.5154,0.5278,0.0798,-0.026,0.1294,0.0284,0.894444444444,-0.341666666667,1.39444444444
1386186015.06,0.5598,0.5176,0.5274,0.0488,-0.0214,0.1518,0.0296,0.911111111111,-0.358333333333,1.40555555556
1386186015.07,0.5586,0.5256,0.5296,0.024,-0.0234,0.173,0.0296,0.911111111111,-0.358333333333,1.40555555556
1386186015.07,0.5564,0.529,0.5318,0.0034,-0.029,0.1924,0.0296,0.911111111111,-0.358333333333,1.40555555556
1386186015.08,0.5528,0.5328,0.5326,-0.0142,-0.036,0.2108,0.0264,0.866666666667,-0.361111111111,1.41666666667
1386186015.09,0.551,0.5362,0.5318,-0.0292,-0.0428,0.2274,0.0264,0.866666666667,-0.361111111111,1.41666666667
1386186015.1,0.538,0.538,0.5216,-0.066,-0.0634,0.27,0.0228,0.816666666667,-0.388888888889,1.4
1386186015.11,0.534,0.5394,0.5188,-0.076,-0.0712,0.281,0.0228,0.816666666667,-0.388888888889,1.4
1386186015.12,0.5304,0.5382,0.519,-0.0844,-0.0794,0.2906,0.0198,0.775,-0.408333333333,1.4
1386186015.12,0.5266,0.5352,0.5188,-0.092,-0.087,0.2988,0.0198,0.775,-0.408333333333,1.4
1386186015.13,0.513,0.5246,0.5104,-0.1066,-0.097,0.311,0.0198,0.775,-0.408333333333,1.4
1386186015.14,0.5068,0.5166,0.5086,-0.115,-0.0998,0.317,0.0198,0.775,-0.408333333333,1.4
1386186015.15,0.4988,0.5094,0.5038,-0.1234,-0.1022,0.3228,0.0128,0.677777777778,-0.433333333333,1.4
1386186015.15,0.4944,0.5076,0.5024,-0.1318,-0.1044,0.3286,0.0128,0.677777777778,-0.433333333333,1.4
1386186015.16,0.4884,0.5014,0.4994,-0.1374,-0.1052,0.3344,0.0122,0.669444444444,-0.45,1.36666666667
1386186015.16,0.4832,0.4946,0.4974,-0.1456,-0.105,0.3382,0.0122,0.669444444444,-0.45,1.36666666667
1386186015.17,0.4812,0.4938,0.4992,-0.1532,-0.1046,0.3442,0.0106,0.647222222222,-0.458333333333,1.34722222222
1386186015.18,0.4802,0.496,0.4998,-0.1626,-0.103,0.3498,0.0106,0.647222222222,-0.458333333333,1.34722222222
1386186015.18,0.4784,0.4942,0.4974,-0.1754,-0.0978,0.3546,0.0058,0.580555555556,-0.444444444444,1.35277777778
1386186015.19,0.474,0.4892,0.4948,-0.1934,-0.0882,0.3588,0.0058,0.580555555556,-0.444444444444,1.35277777778
1386186015.19,0.4578,0.4714,0.4788,-0.2248,-0.0744,0.3604,0.0058,0.580555555556,-0.444444444444,1.35277777778
1386186015.21,0.4644,0.467,0.4884,-0.2576,-0.0658,0.3644,0.0016,0.522222222222,-0.447222222222,1.36388888889
1386186015.21,0.4528,0.4788,0.4808,-0.2742,-0.0688,0.3622,-0.001,0.486111111111,-0.466666666667,1.33333333333
1386186015.22,0.4496,0.4852,0.484,-0.2914,-0.0672,0.3566,-0.001,0.486111111111,-0.466666666667,1.33333333333
1386186015.22,0.4448,0.472,0.4748,-0.3022,-0.0624,0.3514,-0.0034,0.452777777778,-0.45,1.34722222222
1386186015.23,0.4402,0.4642,0.4704,-0.3138,-0.0578,0.3464,-0.0034,0.452777777778,-0.45,1.34722222222
1386186015.24,0.4368,0.4662,0.4682,-0.3208,-0.056,0.3392,-0.0064,0.411111111111,-0.480555555556,1.31944444444
1386186015.24,0.4318,0.4728,0.4672,-0.3252,-0.0556,0.3302,-0.0064,0.411111111111,-0.480555555556,1.31944444444
1386186015.25,0.4284,0.4706,0.4642,-0.327,-0.0534,0.3202,-0.0064,0.411111111111,-0.480555555556,1.31944444444
1386186015.25,0.4288,0.4694,0.4632,-0.3236,-0.0506,0.311,-0.0064,0.411111111111,-0.480555555556,1.31944444444
1386186015.26,0.4298,0.467,0.4624,-0.3162,-0.0464,0.3,-0.0064,0.411111111111,-0.480555555556,1.31944444444
1386186015.27,0.4248,0.4612,0.4566,-0.3074,-0.0414,0.2892,-0.0144,0.3,-0.458333333333,1.32777777778
1386186015.27,0.429,0.4626,0.4586,-0.2948,-0.039,0.2776,-0.0144,0.3,-0.458333333333,1.32777777778
1386186015.28,0.4252,0.461,0.4544,-0.2828,-0.0366,0.2648,-0.0156,0.283333333333,-0.438888888889,1.3
1386186015.28,0.423,0.4612,0.453,-0.2748,-0.0348,0.2512,-0.0156,0.283333333333,-0.438888888889,1.3
1386186015.29,0.422,0.4574,0.45,-0.2608,-0.034,0.2424,-0.0182,0.247222222222,-0.461111111111,1.30277777778
1386186015.3,0.4214,0.4584,0.4504,-0.2468,-0.0336,0.2288,-0.0182,0.247222222222,-0.461111111111,1.30277777778
1386186015.31,0.419,0.4564,0.4472,-0.2012,-0.0304,0.1826,-0.0188,0.238888888889,-0.444444444444,1.31111111111
1386186015.33,0.4206,0.4582,0.4428,-0.152,-0.0252,0.1306,-0.0202,0.219444444444,-0.436111111111,1.29444444444
1386186015.34,0.423,0.4592,0.4452,-0.1184,-0.0216,0.0952,-0.0222,0.191666666667,-0.441666666667,1.27222222222
1386186015.35,0.4236,0.4596,0.445,-0.1022,-0.0188,0.077,-0.0222,0.191666666667,-0.441666666667,1.27222222222
1386186015.35,0.422,0.4576,0.4434,-0.0874,-0.0152,0.0582,-0.0202,0.219444444444,-0.452777777778,1.30277777778
1386186015.37,0.4212,0.457,0.4434,-0.0574,-0.0068,0.0212,-0.0202,0.219444444444,-0.452777777778,1.30277777778
1386186015.38,0.4218,0.455,0.4446,-0.0252,-0.0018,-0.0146,-0.0202,0.219444444444,-0.455555555556,1.28611111111
1386186015.38,0.4216,0.4564,0.4456,-0.008,-0.0014,-0.0326,-0.0212,0.205555555556,-0.447222222222,1.31944444444
1386186015.39,0.424,0.4584,0.4486,0.009,-0.0014,-0.0504,-0.0212,0.205555555556,-0.447222222222,1.31944444444
1386186015.4,0.426,0.458,0.4492,0.0404,-0.001,-0.0856,-0.0178,0.252777777778,-0.444444444444,1.30555555556
1386186015.41,0.4298,0.4614,0.4518,0.0654,-0.0012,-0.1156,-0.0176,0.255555555556,-0.447222222222,1.30277777778
1386186015.42,0.4318,0.4636,0.4536,0.0792,-0.0012,-0.1334,-0.0154,0.286111111111,-0.458333333333,1.30833333333
1386186015.43,0.4324,0.4668,0.4558,0.0914,0.0002,-0.1512,-0.0154,0.286111111111,-0.458333333333,1.30833333333
1386186015.43,0.4306,0.468,0.455,0.1034,0.0036,-0.169,-0.0154,0.286111111111,-0.458333333333,1.30833333333
1386186015.44,0.4362,0.4696,0.4566,0.1184,0.0084,-0.1864,-0.014,0.305555555556,-0.452777777778,1.31388888889
1386186015.44,0.4414,0.4734,0.461,0.1344,0.0134,-0.2032,-0.014,0.305555555556,-0.452777777778,1.31388888889
1386186015.45,0.4388,0.472,0.4606,0.1514,0.0178,-0.22,-0.0124,0.327777777778,-0.475,1.31666666667
1386186015.46,0.442,0.4722,0.4626,0.1686,0.0214,-0.2364,-0.0124,0.327777777778,-0.475,1.31666666667
1386186015.46,0.4388,0.4694,0.4612,0.1816,0.0246,-0.2522,-0.0094,0.369444444444,-0.463888888889,1.33888888889
1386186015.47,0.437,0.4696,0.4616,0.194,0.0268,-0.2674,-0.0094,0.369444444444,-0.463888888889,1.33888888889
1386186015.47,0.4394,0.4724,0.464,0.2068,0.028,-0.2826,-0.0058,0.419444444444,-0.469444444444,1.33611111111
1386186015.48,0.4454,0.4766,0.469,0.2208,0.0288,-0.2976,-0.0058,0.419444444444,-0.469444444444,1.33611111111
1386186015.49,0.4472,0.4814,0.4706,0.233,0.0302,-0.312,-0.0058,0.419444444444,-0.469444444444,1.33611111111
1386186015.49,0.4468,0.4826,0.4692,0.2442,0.0326,-0.3268,-0.0022,0.469444444444,-0.472222222222,1.35555555556
1386186015.5,0.4552,0.4858,0.4734,0.2592,0.0342,-0.3412,-0.0022,0.469444444444,-0.472222222222,1.35555555556
1386186015.5,0.4608,0.4848,0.4746,0.2752,0.0342,-0.355,0.0002,0.502777777778,-0.469444444444,1.36944444444
1386186015.52,0.4666,0.497,0.4806,0.2996,0.0322,-0.384,0.0042,0.558333333333,-0.455555555556,1.38333333333
1386186015.54,0.4766,0.5048,0.4844,0.331,0.038,-0.4336,0.0124,0.672222222222,-0.452777777778,1.36944444444
1386186015.55,0.501,0.5238,0.495,0.351,0.035,-0.4608,0.0124,0.672222222222,-0.452777777778,1.36944444444
1386186015.56,0.5134,0.5416,0.501,0.3644,0.031,-0.4772,0.0176,0.744444444444,-0.433333333333,1.39722222222
1386186015.56,0.5308,0.548,0.5136,0.3838,0.0262,-0.495,0.0176,0.744444444444,-0.433333333333,1.39722222222
1386186015.58,0.5494,0.5488,0.5154,0.4118,0.0224,-0.5288,0.0228,0.816666666667,-0.447222222222,1.39444444444
1386186015.58,0.5588,0.561,0.5312,0.4226,0.02,-0.548,0.0292,0.905555555556,-0.402777777778,1.36388888889
1386186015.59,0.5582,0.5558,0.5276,0.4296,0.0236,-0.5666,0.0292,0.905555555556,-0.402777777778,1.36388888889
1386186015.59,0.5528,0.5636,0.507,0.4312,0.0312,-0.5822,0.034,0.972222222222,-0.372222222222,1.36944444444
1386186015.6,0.559,0.5704,0.515,0.4494,0.0416,-0.5986,0.034,0.972222222222,-0.372222222222,1.36944444444
1386186015.61,0.5236,0.455,0.512,0.4718,0.0564,-0.6128,0.034,0.972222222222,-0.372222222222,1.36944444444
1386186015.61,0.6982,0.7194,0.6182,0.5438,-0.0554,-0.5738,0.0384,1.03333333333,-0.352777777778,1.35
1386186015.62,0.48,0.7228,0.573,0.1896,-0.1794,-0.205,0.039,1.04166666667,-0.45,1.32777777778
1386186015.63,0.4652,0.451,0.3872,0.0034,0.0496,-0.0978,0.039,1.04166666667,-0.45,1.32777777778
1386186015.63,0.4876,0.3824,0.4102,-0.0642,0.1588,-0.0202,0.0336,0.966666666667,-0.383333333333,1.38055555556
1386186015.64,0.487,0.4712,0.4676,-0.0738,0.1516,0.016,0.0336,0.966666666667,-0.383333333333,1.38055555556
1386186015.65,0.5684,0.6116,0.5258,-0.0344,0.0896,0.0258,0.031,0.930555555556,-0.386111111111,1.38611111111
1386186015.65,0.6344,0.7,0.6122,0.0172,0.0204,0.0294,0.031,0.930555555556,-0.386111111111,1.38611111111
1386186015.66,0.5598,0.6466,0.5688,0.0368,0.0042,0.0384,0.0328,0.955555555556,-0.402777777778,1.37777777778
1386186015.66,0.512,0.5366,0.511,0.0466,0.0246,0.0472,0.0328,0.955555555556,-0.402777777778,1.37777777778
1386186015.67,0.5094,0.467,0.4844,0.068,0.0608,0.0526,0.0328,0.955555555556,-0.402777777778,1.37777777778
1386186015.68,0.5282,0.4582,0.482,0.0936,0.072,0.0588,0.0328,0.955555555556,-0.402777777778,1.35555555556
1386186015.68,0.5606,0.4996,0.4994,0.1156,0.0492,0.0662,0.0328,0.955555555556,-0.402777777778,1.35555555556
1386186015.69,0.5772,0.547,0.5158,0.1294,0.0102,0.0738,0.0324,0.95,-0.391666666667,1.35555555556
1386186015.69,0.5774,0.5612,0.5266,0.13,-0.0194,0.0838,0.0324,0.95,-0.391666666667,1.35555555556
1386186015.7,0.5632,0.53,0.5248,0.1172,-0.0266,0.0978,0.0328,0.955555555556,-0.402777777778,1.35277777778
1386186015.71,0.5528,0.4876,0.516,0.0958,-0.0176,0.1158,0.0328,0.955555555556,-0.402777777778,1.35277777778
1386186015.71,0.55,0.4664,0.4994,0.0696,-0.0104,0.1362,0.0326,0.952777777778,-0.411111111111,1.375
1386186015.76,0.5302,0.5366,0.5182,-0.1294,-0.0754,0.2854,0.0236,0.827777777778,-0.452777777778,1.33888888889
1386186015.77,0.5202,0.5276,0.5102,-0.1394,-0.0788,0.3,0.0204,0.783333333333,-0.491666666667,1.34722222222
1386186015.77,0.5138,0.5188,0.5032,-0.1464,-0.0798,0.3138,0.0204,0.783333333333,-0.491666666667,1.34722222222
1386186015.79,0.4966,0.5096,0.495,-0.1522,-0.092,0.3484,0.0186,0.758333333333,-0.491666666667,1.33333333333
1386186015.8,0.4932,0.5012,0.4878,-0.1522,-0.0946,0.3554,0.0158,0.719444444444,-0.502777777778,1.31111111111
1386186015.8,0.4926,0.5044,0.4898,-0.1502,-0.1,0.3642,0.0158,0.719444444444,-0.502777777778,1.31111111111
1386186015.81,0.4834,0.5008,0.4828,-0.1478,-0.1064,0.372,0.0112,0.655555555556,-0.511111111111,1.31388888889
1386186015.81,0.4856,0.4968,0.4852,-0.1484,-0.1122,0.3794,0.0112,0.655555555556,-0.511111111111,1.31388888889
1386186015.82,0.4852,0.4956,0.4862,-0.147,-0.1166,0.3852,0.0094,0.630555555556,-0.544444444444,1.3
1386186015.83,0.4796,0.5,0.48,-0.1506,-0.1202,0.3908,0.0076,0.605555555556,-0.536111111111,1.29444444444
1386186015.84,0.4734,0.4928,0.4754,-0.1546,-0.1174,0.3918,0.0076,0.605555555556,-0.536111111111,1.29444444444
1386186015.84,0.473,0.4838,0.4716,-0.1612,-0.1102,0.393,0.0076,0.605555555556,-0.536111111111,1.29444444444
1386186015.85,0.4674,0.48,0.4662,-0.1718,-0.1058,0.3938,0.0048,0.566666666667,-0.536111111111,1.28333333333
1386186015.86,0.4696,0.494,0.4756,-0.1822,-0.103,0.3934,0.0048,0.566666666667,-0.536111111111,1.28333333333
1386186015.87,0.454,0.4856,0.4644,-0.2036,-0.0878,0.389,0.0002,0.502777777778,-0.538888888889,1.275
1386186015.88,0.4438,0.4778,0.4626,-0.2196,-0.063,0.3828,-0.0028,0.461111111111,-0.544444444444,1.26666666667
1386186015.89,0.4402,0.4716,0.4568,-0.2274,-0.0498,0.3782,-0.0064,0.411111111111,-0.541666666667,1.28055555556
1386186015.89,0.4434,0.4782,0.4624,-0.2304,-0.0414,0.3726,-0.0064,0.411111111111,-0.541666666667,1.28055555556
1386186015.9,0.4416,0.482,0.4646,-0.2306,-0.0348,0.3656,-0.0084,0.383333333333,-0.525,1.29722222222
1386186015.9,0.4396,0.4788,0.4652,-0.232,-0.0256,0.358,-0.0084,0.383333333333,-0.525,1.29722222222
1386186015.91,0.4384,0.4704,0.4644,-0.2286,-0.0158,0.3494,-0.0084,0.383333333333,-0.525,1.29722222222
1386186015.92,0.4352,0.4602,0.4588,-0.2278,-0.0064,0.3388,-0.0098,0.363888888889,-0.525,1.26111111111
1386186015.92,0.4322,0.4606,0.458,-0.2254,-0.0014,0.3252,-0.0098,0.363888888889,-0.525,1.26111111111
1386186015.95,0.4294,0.4684,0.4534,-0.1834,-0.006,0.2456,-0.0176,0.255555555556,-0.508333333333,1.26666666667
1386186015.96,0.4284,0.4702,0.453,-0.1764,-0.0058,0.2272,-0.0176,0.255555555556,-0.508333333333,1.26666666667
1386186015.97,0.4174,0.467,0.4486,-0.163,-0.0014,0.1882,-0.0168,0.266666666667,-0.508333333333,1.26666666667
1386186015.97,0.4148,0.4638,0.447,-0.1536,0.0018,0.1688,-0.0168,0.266666666667,-0.508333333333,1.26666666667
1386186015.98,0.4146,0.4608,0.4454,-0.1416,0.0046,0.1486,-0.0188,0.238888888889,-0.494444444444,1.28611111111
1386186015.99,0.4196,0.4716,0.4518,-0.1274,0.002,0.13,-0.0188,0.238888888889,-0.494444444444,1.28611111111
1386186015.99,0.4158,0.471,0.4512,-0.1138,0.0008,0.11,-0.0186,0.241666666667,-0.491666666667,1.27222222222
1386186016.0,0.4156,0.4624,0.451,-0.0852,-0.0018,0.0744,-0.0198,0.225,-0.502777777778,1.26111111111
1386186016.01,0.4176,0.4692,0.4552,-0.0724,-0.0028,0.055,-0.0198,0.225,-0.502777777778,1.26111111111
1386186016.02,0.4188,0.4776,0.4586,-0.0602,-0.0046,0.034,-0.018,0.25,-0.508333333333,1.25555555556
1386186016.02,0.4124,0.477,0.4532,-0.0502,-0.003,0.0112,-0.018,0.25,-0.508333333333,1.25555555556
1386186016.03,0.4154,0.4798,0.4552,-0.037,-0.0032,-0.0112,-0.018,0.25,-0.508333333333,1.25555555556
1386186016.04,0.421,0.4882,0.4608,-0.0036,-0.0074,-0.0562,-0.018,0.25,-0.505555555556,1.24444444444
1386186016.05,0.4178,0.5082,0.4632,0.014,-0.0048,-0.0852,-0.0176,0.255555555556,-0.511111111111,1.27222222222
1386186016.05,0.4328,0.4988,0.4652,0.0276,-0.0066,-0.1018,-0.0176,0.255555555556,-0.511111111111,1.27222222222
1386186016.06,0.431,0.486,0.4614,0.0446,-0.0064,-0.112,-0.0144,0.3,-0.505555555556,1.25277777778
1386186016.06,0.4268,0.4756,0.4582,0.057,-0.0068,-0.1274,-0.0144,0.3,-0.505555555556,1.25277777778
1386186016.08,0.4214,0.483,0.4622,0.081,-0.0098,-0.1636,-0.0134,0.313888888889,-0.519444444444,1.275
1386186016.08,0.4256,0.4772,0.4616,0.097,-0.007,-0.1812,-0.0134,0.313888888889,-0.519444444444,1.275
1386186016.09,0.426,0.4686,0.4582,0.1158,-0.002,-0.1982,-0.0128,0.322222222222,-0.533333333333,1.27777777778
1386186016.09,0.4322,0.4684,0.462,0.1338,0.002,-0.2142,-0.0128,0.322222222222,-0.533333333333,1.27777777778
1386186016.1,0.429,0.4626,0.458,0.1494,0.0056,-0.2298,-0.0088,0.377777777778,-0.541666666667,1.30833333333
1386186016.11,0.4316,0.4608,0.4586,0.1656,0.0078,-0.2446,-0.0088,0.377777777778,-0.541666666667,1.30833333333
1386186016.11,0.4354,0.461,0.4564,0.1804,0.0078,-0.2596,-0.0062,0.413888888889,-0.533333333333,1.275
1386186016.12,0.4466,0.4738,0.4608,0.1962,0.0048,-0.276,-0.0062,0.413888888889,-0.533333333333,1.275
1386186016.13,0.4674,0.4998,0.4708,0.2224,-0.004,-0.3096,-0.0034,0.452777777778,-0.547222222222,1.29166666667
1386186016.14,0.4682,0.4982,0.4694,0.2316,-0.0038,-0.3234,0.0002,0.502777777778,-0.536111111111,1.31666666667
1386186016.17,0.4804,0.5074,0.4802,0.2678,0.0086,-0.3892,0.0072,0.6,-0.55,1.32222222222
1386186016.18,0.475,0.4794,0.4708,0.2708,0.0268,-0.4114,0.0098,0.636111111111,-0.530555555556,1.30833333333
1386186016.18,0.4772,0.4674,0.464,0.2702,0.033,-0.423,0.0098,0.636111111111,-0.530555555556,1.30833333333
1386186016.19,0.4756,0.4722,0.4636,0.27,0.036,-0.4326,0.0134,0.686111111111,-0.536111111111,1.325
1386186016.2,0.4808,0.478,0.4676,0.2724,0.0314,-0.4474,0.0134,0.686111111111,-0.536111111111,1.325
1386186016.2,0.4876,0.4818,0.4706,0.2784,0.023,-0.4618,0.0134,0.686111111111,-0.536111111111,1.325
1386186016.21,0.499,0.496,0.4764,0.2876,0.0124,-0.478,0.0188,0.761111111111,-0.519444444444,1.31388888889
1386186016.21,0.5254,0.5192,0.4888,0.3006,0.0016,-0.4976,0.0188,0.761111111111,-0.519444444444,1.31388888889
1386186016.22,0.5472,0.5368,0.4978,0.3122,-0.006,-0.5186,0.0234,0.825,-0.511111111111,1.325
1386186016.22,0.5544,0.5474,0.501,0.3158,-0.0068,-0.5408,0.0234,0.825,-0.511111111111,1.325
1386186016.23,0.563,0.5542,0.4946,0.3132,-0.0004,-0.564,0.029,0.902777777778,-0.491666666667,1.325
1386186016.24,0.5668,0.5796,0.486,0.3106,0.0116,-0.5896,0.029,0.902777777778,-0.491666666667,1.325
1386186016.25,0.5686,0.5406,0.4818,0.3446,0.051,-0.6292,0.0358,0.997222222222,-0.447222222222,1.31666666667
